text,label
{noformat} _harMetaCache {noformat}  Also this is meant for trunk only?   ,neutral
It would be *highly* preferable instead to *not* include the BoostMonitor.cpp change as both are inter-dependent.,neutral
Alternatively I don't know what is the compiler error on Debian but it may very well be missing the include inside BoostMutex.cpp:  {code} #include <boost/thread/mutex.hpp> {code}  Thanks!,neutral
Will take a closer look.,neutral
Nice work [~stepinto] !,positive
Can this ticket me marked as resolved as implementation done for portabl IP,neutral
@Luke Sorry for the late attaching latest version patch,negative
Is the null check necessary?,neutral
the underlying protobuf handles the null properly.,neutral
RMAppAttemptImpl.recoverAppAttemptTokens()  Looks like all changes in RMAppImpl are unnecessary.,negative
Bug in existing testDelegationTokenRestoredOnRMrestart().,negative
The assert check should be made for rm1 and also for rm2.,neutral
{code}     // start new RM     MockRM rm2 = new TestSecurityMockRM(conf memStore)     rm2.start()      // verify tokens are properly populated back to DelegationTokenRenewer     Assert.assertEquals(tokenSet rm1.getRMContext()       .getDelegationTokenRenewer().getDelegationTokens()) {code},neutral
try the commands  {code} git checkout cassandra-1.2 patch -p1 < 5234-3-1.2branch.txt  {code},neutral
Fixed by making the url absolute before passing it to the web container.,neutral
Looks great Todd.,neutral
Could we keep this DataOutputBuffer for reuse?,neutral
If I'll come across Xerces again I'll try it.,neutral
Thanks Vijay.,neutral
"I can see why the test case just checks that the error string includes the exception text ""foo"".",neutral
That is a bit too lax I think.,negative
"The problem is not that the exception text is lost completely it does come through just that it is wrapped in an AvroRuntimeException(""Unknown datum type: ""+datum) error.",neutral
"So instead of the expected ""java.lang.RuntimeException: foo"" text being sent you get ""org.apache.avro.AvroRuntimeException: Unknown datum type: java.lang.RuntimeException: foo"".",neutral
The cause is that the call to SpecificResponder.writeError in Responder.respond ultimately calls GenericData.resolveUnion which in turn calls GenericData.getSchemaName before the line where the UnresolvedUnionException gets thrown.,negative
I am new to Mina and the whole environment.,negative
Anyway I am creating a project that began with 2.0.0-M3 and is now using 2.0.0-M4.,neutral
Any word on whether it will be fixed?,negative
"that it's a huge patch is exactly why I don't want to take a ""let's just commit it and clean it up later"" approach.",neutral
Make sure to use the hsync api for persistency guarantees.,neutral
Do you mean you checked your proposition or mine?,neutral
Mine is not thourougly thought it's just a suspenders AND belt solution.,neutral
"Also by ""working"" do you mean that you checked also for (undesired) side effects?",neutral
I would like to show new API design first.,neutral
That's why I have posted my last patch.,neutral
Sorry for being confusing.,negative
Attaching patch file AVRO-957.patch:  We (Hitwise Pty Ltd) hereby assign all rights to the code contained within this patch over to the Apache Software Foundation (ASF) under the Apache Licence.,neutral
I worked with this on Danushka and the following fix worked for us.,neutral
We have done pretty intensive testing and believe this fixes the problem.,neutral
Here I am removing the subscription list impl and implementing it using ConcurrentLinkedQueue while keeping the interface intact as much as possible.,neutral
QPID-3319.patch has the fix and QPID-3319.patch.2 and QPID-3319.patch.3 fix two other classes that cause a compilation error when the QPID-3319.path is applied.  ,neutral
Hi Carl I've made the changes JAVA_HOME and README.txt suggested by you.,neutral
I tested the JAVA_HOME change in Linux and it doesn't seem to work (unset JAVA_HOME and launch Eclipse for debugging).,neutral
Can you try it on Mac and see if it works?,neutral
Thanks Thomas committed to 3.4.0.,neutral
Another interesting message from the log  258766 (http-0.0.0.0-8443-Processor2) [                Log.java:103:WARN ] Create Payment Application: Amount to apply [36.76] is greater than the outstanding amount [0.0] of the invoice [10030].,neutral
Creating Payment Application for outstanding amount [0.0] instead.,neutral
I am not really sure what does the receive payment do before the shipment it doesn't sound as if it is doing what we expect it to do.,negative
There are a few considerations to be careful about: 1) The hostname in service could be a vip name.,neutral
One way to address it is to get the ip address from the hostname service and use that for matching but that needs a dns lookup.,neutral
2) Dns lookup in token selector would be invoked for every connection using token authentication.,neutral
Incomplete example.,negative
Unable to reproduce issue.,negative
Sounds good Claudio.,positive
I used to have the subset of in-memory partitions maintained as a sliding window (i.e.,neutral
We can go back to something like that if we want to manage that subset more intelligently (2).,neutral
As I explained the XSL files have nothing to do with FOP so its impossible  for FOP to tell you which file/line number in XSL stylesheet(s) the problem  lies at.,neutral
FOP can only tell you which line in the single FO file the error  occurred at.,neutral
Oh ok.,negative
I'll focus my efforts on the compile targets then.,neutral
We'll have plenty of time to go through the bundles later.,neutral
gora-cassandra is patched to work with this prove of concept (It's just a one-liner in CassandraStore).,neutral
I meant if someone eventually uses CassandraClient directly this will break.,neutral
And it will break ugly everything seems to work but data is never streamed to cassandra.,negative
#NAME?,neutral
(HDFS-2468) - throw IllegalArgumentException if setOwner with both owner and group empty.,neutral
(HDFS-2438) - throw FileNotFoundException if getFileStatus on non-existing file.,neutral
"(HDFS-2508) - changed file checksum json response root from ""MD5MD5CRC32FileChecksum"" to ""FileChecksum"".",neutral
(Thanks Arpit for the suggestion.),neutral
Seems to work reliably now.,positive
I would prefer to get rid of the sleep again though.,neutral
Is it possible to signal from the ServiceTracker to the test that the servlet is installed?,neutral
